                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.5965,                    0.2,                      1,                 1.6069,               7.14e-06,               7.14e-06,               7.14e-06
                      2,                 1.5963,                    0.4,                      1,                 1.6058,             2.1208e-05,             2.1208e-05,             2.1208e-05
                      3,                 1.6008,                    0.4,                      1,                  1.602,             3.4993e-05,             3.4993e-05,             3.4993e-05
                      4,                 1.5351,                    0.4,                      1,                 1.5956,             4.8496e-05,             4.8496e-05,             4.8496e-05
                      5,                 1.5548,                    0.4,                      1,                 1.5871,             6.1715e-05,             6.1715e-05,             6.1715e-05
                      6,                 1.4462,                    0.4,                      1,                 1.5799,             7.4652e-05,             7.4652e-05,             7.4652e-05
                      7,                 1.4571,                    0.6,                      1,                 1.5729,             8.7306e-05,             8.7306e-05,             8.7306e-05
                      8,                 1.4054,                    0.6,                      1,                 1.5648,             9.9678e-05,             9.9678e-05,             9.9678e-05
                      9,                 1.3199,                    0.6,                      1,                 1.5601,             0.00011177,             0.00011177,             0.00011177
                     10,                 1.2981,                    0.6,                      1,                 1.5536,             0.00012357,             0.00012357,             0.00012357
                     11,                 1.3182,                    0.6,                      1,                 1.5481,              0.0001351,              0.0001351,              0.0001351
                     12,                 1.2716,                    0.4,                      1,                 1.5425,             0.00014634,             0.00014634,             0.00014634
                     13,                  1.174,                    0.4,                      1,                 1.5345,             0.00015729,             0.00015729,             0.00015729
                     14,                  1.084,                    0.4,                      1,                 1.5272,             0.00016797,             0.00016797,             0.00016797
                     15,                 1.1726,                    0.4,                      1,                 1.5177,             0.00017836,             0.00017836,             0.00017836
                     16,                 1.0616,                    0.4,                      1,                 1.5062,             0.00018847,             0.00018847,             0.00018847
                     17,                 1.0319,                    0.4,                      1,                 1.4953,              0.0001983,              0.0001983,              0.0001983
                     18,                 1.1266,                    0.6,                      1,                 1.4822,             0.00020784,             0.00020784,             0.00020784
                     19,                0.94863,                    0.6,                      1,                 1.4676,              0.0002171,              0.0002171,              0.0002171
                     20,                0.87385,                    0.6,                      1,                 1.4508,             0.00022608,             0.00022608,             0.00022608
                     21,                0.87851,                    0.8,                      1,                 1.4316,             0.00023478,             0.00023478,             0.00023478
                     22,                0.86927,                    0.6,                      1,                  1.416,             0.00024319,             0.00024319,             0.00024319
                     23,                0.81428,                    0.6,                      1,                 1.3977,             0.00025132,             0.00025132,             0.00025132
                     24,                0.69922,                    0.6,                      1,                 1.3801,             0.00025917,             0.00025917,             0.00025917
                     25,                0.62649,                    0.6,                      1,                 1.3665,             0.00026673,             0.00026673,             0.00026673
                     26,                0.52976,                    0.6,                      1,                 1.3489,             0.00027402,             0.00027402,             0.00027402
                     27,                0.58429,                    0.6,                      1,                 1.3316,             0.00028101,             0.00028101,             0.00028101
                     28,                0.48929,                    0.6,                      1,                 1.3316,             0.00028773,             0.00028773,             0.00028773
                     29,                0.46504,                    0.6,                      1,                 1.3227,             0.00029417,             0.00029417,             0.00029417
                     30,                 0.5498,                    0.6,                      1,                 1.3133,             0.00030032,             0.00030032,             0.00030032
                     31,                0.49171,                    0.6,                      1,                 1.3133,             0.00030618,             0.00030618,             0.00030618
                     32,                0.36256,                    0.6,                      1,                  1.297,             0.00031177,             0.00031177,             0.00031177
                     33,                0.28108,                    0.6,                      1,                 1.2882,             0.00031707,             0.00031707,             0.00031707
                     34,                0.42991,                    0.6,                      1,                 1.2882,             0.00032209,             0.00032209,             0.00032209
                     35,                0.30114,                    0.6,                      1,                 1.2738,             0.00032683,             0.00032683,             0.00032683
                     36,                0.43263,                    0.6,                      1,                 1.2691,             0.00033129,             0.00033129,             0.00033129
                     37,                0.23366,                    0.6,                      1,                 1.2691,             0.00033546,             0.00033546,             0.00033546
                     38,                0.18309,                    0.6,                      1,                 1.2539,             0.00033935,             0.00033935,             0.00033935
                     39,                0.29372,                    0.6,                      1,                 1.2502,             0.00034295,             0.00034295,             0.00034295
                     40,                 0.3078,                    0.6,                      1,                 1.2502,             0.00034628,             0.00034628,             0.00034628
                     41,                0.26226,                    0.6,                      1,                 1.2484,             0.00034932,             0.00034932,             0.00034932
                     42,                0.24508,                    0.6,                      1,                 1.2725,             0.00035208,             0.00035208,             0.00035208
                     43,                 0.2159,                    0.6,                      1,                 1.2725,             0.00035455,             0.00035455,             0.00035455
                     44,                0.29805,                    0.6,                      1,                  1.276,             0.00035674,             0.00035674,             0.00035674
                     45,                0.20292,                    0.6,                      1,                  1.276,             0.00035865,             0.00035865,             0.00035865
                     46,                0.15016,                    0.6,                      1,                 1.2756,             0.00036028,             0.00036028,             0.00036028
                     47,                0.16698,                    0.6,                      1,                 1.2756,             0.00036163,             0.00036163,             0.00036163
                     48,                0.08342,                    0.6,                      1,                 1.2843,             0.00036269,             0.00036269,             0.00036269
                     49,                0.14462,                    0.6,                      1,                 1.2843,             0.00036347,             0.00036347,             0.00036347
                     50,                0.15564,                    0.6,                      1,                 1.2797,             0.00036396,             0.00036396,             0.00036396
                     51,                0.09676,                    0.6,                      1,                 1.2797,             0.00036057,             0.00036057,             0.00036057
                     52,                0.09958,                    0.6,                      1,                 1.2895,              0.0003535,              0.0003535,              0.0003535
