                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.5819,                    0.2,                      1,                 1.6077,               7.14e-06,               7.14e-06,               7.14e-06
                      2,                 1.5803,                    0.2,                      1,                 1.6065,             2.0713e-05,             2.0713e-05,             2.0713e-05
                      3,                 1.5473,                    0.4,                      1,                 1.6026,             3.3344e-05,             3.3344e-05,             3.3344e-05
                      4,                 1.6032,                    0.4,                      1,                 1.5948,             4.5032e-05,             4.5032e-05,             4.5032e-05
                      5,                 1.5536,                    0.4,                      1,                 1.5855,             5.5778e-05,             5.5778e-05,             5.5778e-05
                      6,                 1.4358,                    0.4,                      1,                 1.5776,             6.5581e-05,             6.5581e-05,             6.5581e-05
                      7,                 1.4531,                    0.6,                      1,                 1.5698,             7.4442e-05,             7.4442e-05,             7.4442e-05
                      8,                 1.4195,                    0.6,                      1,                 1.5615,              8.236e-05,              8.236e-05,              8.236e-05
                      9,                 1.3804,                    0.6,                      1,                 1.5568,             8.9336e-05,             8.9336e-05,             8.9336e-05
                     10,                 1.3146,                    0.6,                      1,                 1.5514,             9.5369e-05,             9.5369e-05,             9.5369e-05
                     11,                 1.3299,                    0.6,                      1,                 1.5462,             0.00010046,             0.00010046,             0.00010046
                     12,                 1.2188,                    0.6,                      1,                 1.5392,             0.00010461,             0.00010461,             0.00010461
                     13,                 1.2701,                    0.4,                      1,                 1.5317,             0.00010781,             0.00010781,             0.00010781
                     14,                 1.1997,                    0.4,                      1,                 1.5247,             0.00011008,             0.00011008,             0.00011008
                     15,                 1.2286,                    0.4,                      1,                 1.5177,              0.0001114,              0.0001114,              0.0001114
                     16,                 1.1824,                    0.4,                      1,                 1.5097,             0.00011178,             0.00011178,             0.00011178
                     17,                 1.1361,                    0.4,                      1,                 1.5034,             0.00011121,             0.00011121,             0.00011121
                     18,                 1.2188,                    0.4,                      1,                 1.4973,             0.00010971,             0.00010971,             0.00010971
                     19,                 1.1091,                    0.4,                      1,                 1.4912,             0.00010726,             0.00010726,             0.00010726
                     20,                 1.0574,                    0.4,                      1,                 1.4851,             0.00010387,             0.00010387,             0.00010387
                     21,                 1.0875,                    0.6,                      1,                 1.4789,             9.9532e-05,             9.9532e-05,             9.9532e-05
                     22,                0.98061,                    0.6,                      1,                 1.4727,             9.4255e-05,             9.4255e-05,             9.4255e-05
                     23,                0.97596,                    0.6,                      1,                  1.467,             8.8036e-05,             8.8036e-05,             8.8036e-05
                     24,                0.93178,                    0.6,                      1,                 1.4588,             8.0875e-05,             8.0875e-05,             8.0875e-05
                     25,                0.92729,                    0.8,                      1,                 1.4523,             7.2771e-05,             7.2771e-05,             7.2771e-05
                     26,                0.89019,                    0.8,                      1,                 1.4484,             6.3724e-05,             6.3724e-05,             6.3724e-05
                     27,                0.96811,                    0.8,                      1,                 1.4421,             5.3736e-05,             5.3736e-05,             5.3736e-05
                     28,                 0.8885,                    0.8,                      1,                 1.4421,             4.2804e-05,             4.2804e-05,             4.2804e-05
                     29,                0.85545,                    0.8,                      1,                 1.4384,              3.093e-05,              3.093e-05,              3.093e-05
                     30,                0.93829,                    0.6,                      1,                 1.4407,             1.8114e-05,             1.8114e-05,             1.8114e-05
