                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.4722,                0.16667,                      1,                 1.3916,              1.428e-05,              1.428e-05,              1.428e-05
                      2,                 1.4127,                0.16667,                      1,                 1.3892,             3.4993e-05,             3.4993e-05,             3.4993e-05
                      3,                 1.3839,                0.16667,                      1,                 1.3863,             5.4858e-05,             5.4858e-05,             5.4858e-05
                      4,                 1.3533,                0.33333,                      1,                 1.3818,             7.3875e-05,             7.3875e-05,             7.3875e-05
                      5,                 1.3421,                0.33333,                      1,                 1.3767,             9.2043e-05,             9.2043e-05,             9.2043e-05
                      6,                 1.2711,                0.33333,                      1,                 1.3724,             0.00010936,             0.00010936,             0.00010936
                      7,                 1.2657,                0.41667,                      1,                 1.3683,             0.00012584,             0.00012584,             0.00012584
                      8,                 1.2309,                0.41667,                      1,                 1.3653,             0.00014146,             0.00014146,             0.00014146
                      9,                 1.2191,                0.33333,                      1,                 1.3601,             0.00015623,             0.00015623,             0.00015623
                     10,                 1.1539,                0.33333,                      1,                 1.3572,             0.00017016,             0.00017016,             0.00017016
                     11,                 1.1854,                0.41667,                      1,                 1.3523,             0.00018324,             0.00018324,             0.00018324
                     12,                 1.0751,                0.33333,                      1,                 1.3489,             0.00019547,             0.00019547,             0.00019547
                     13,                 1.0615,                0.41667,                      1,                 1.3397,             0.00020685,             0.00020685,             0.00020685
                     14,                 1.0246,                0.33333,                      1,                 1.3346,             0.00021739,             0.00021739,             0.00021739
                     15,                 0.9804,                0.41667,                      1,                 1.3226,             0.00022707,             0.00022707,             0.00022707
                     16,                0.87067,                0.41667,                      1,                 1.3164,             0.00023591,             0.00023591,             0.00023591
                     17,                0.86345,                0.41667,                      1,                 1.3044,              0.0002439,              0.0002439,              0.0002439
                     18,                0.89429,                0.41667,                      1,                  1.297,             0.00025104,             0.00025104,             0.00025104
                     19,                0.85038,                0.41667,                      1,                 1.2875,             0.00025734,             0.00025734,             0.00025734
                     20,                0.72076,                0.41667,                      1,                 1.2798,             0.00026278,             0.00026278,             0.00026278
                     21,                0.68373,                    0.5,                      1,                 1.2672,             0.00026738,             0.00026738,             0.00026738
                     22,                0.74886,                    0.5,                      1,                 1.2582,             0.00027113,             0.00027113,             0.00027113
                     23,                 0.6853,                    0.5,                      1,                 1.2472,             0.00027403,             0.00027403,             0.00027403
                     24,                0.58618,                    0.5,                      1,                 1.2357,             0.00027608,             0.00027608,             0.00027608
                     25,                0.54149,                    0.5,                      1,                 1.2218,             0.00027728,             0.00027728,             0.00027728
                     26,                0.56769,                    0.5,                      1,                 1.2089,             0.00027764,             0.00027764,             0.00027764
                     27,                0.42084,                    0.5,                      1,                 1.1979,             0.00027715,             0.00027715,             0.00027715
                     28,                0.46781,                    0.5,                      1,                 1.1853,             0.00027581,             0.00027581,             0.00027581
                     29,                 0.3536,                    0.5,                      1,                 1.1853,             0.00027362,             0.00027362,             0.00027362
                     30,                0.45125,                    0.5,                      1,                 1.1792,             0.00027058,             0.00027058,             0.00027058
                     31,                0.37836,                    0.5,                      1,                 1.1691,             0.00026669,             0.00026669,             0.00026669
                     32,                0.28594,                    0.5,                      1,                 1.1613,             0.00026196,             0.00026196,             0.00026196
                     33,                0.39033,                    0.5,                      1,                 1.1613,             0.00025638,             0.00025638,             0.00025638
                     34,                0.37686,                    0.5,                      1,                 1.1606,             0.00024747,             0.00024747,             0.00024747
                     35,                0.32307,                    0.5,                      1,                 1.1534,             0.00023334,             0.00023334,             0.00023334
                     36,                0.25199,                    0.5,                      1,                 1.1522,              0.0002192,              0.0002192,              0.0002192
                     37,                0.23963,                    0.5,                      1,                 1.1522,             0.00020506,             0.00020506,             0.00020506
                     38,                 0.3552,                    0.5,                      1,                 1.1515,             0.00019092,             0.00019092,             0.00019092
                     39,                0.29518,                    0.5,                      1,                 1.1561,             0.00017679,             0.00017679,             0.00017679
                     40,                0.18422,                    0.5,                      1,                  1.148,             0.00016265,             0.00016265,             0.00016265
                     41,                0.30809,                    0.5,                      1,                  1.148,             0.00014851,             0.00014851,             0.00014851
                     42,                0.22445,                    0.5,                      1,                 1.1456,             0.00013437,             0.00013437,             0.00013437
                     43,                0.24778,                    0.5,                      1,                 1.1403,             0.00012024,             0.00012024,             0.00012024
                     44,                0.23888,                    0.5,                      1,                 1.1471,              0.0001061,              0.0001061,              0.0001061
                     45,                0.23722,                    0.5,                      1,                 1.1471,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     46,                0.19756,                    0.5,                      1,                 1.1491,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     47,                  0.215,                    0.5,                      1,                 1.1504,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     48,                0.20468,                    0.5,                      1,                 1.1502,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     49,                0.22673,                    0.5,                      1,                 1.1502,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     50,                0.22202,                    0.5,                      1,                 1.1527,             2.1277e-05,             2.1277e-05,             2.1277e-05
