                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.4211,                0.41667,                      1,                 1.3713,               7.14e-06,               7.14e-06,               7.14e-06
                      2,                 1.3573,                0.41667,                      1,                  1.372,             2.0996e-05,             2.0996e-05,             2.0996e-05
                      3,                 1.3183,                0.41667,                      1,                 1.3741,             3.4286e-05,             3.4286e-05,             3.4286e-05
                      4,                 1.3374,                0.33333,                      1,                 1.3748,             4.7011e-05,             4.7011e-05,             4.7011e-05
                      5,                 1.3657,                0.33333,                      1,                 1.3742,             5.9171e-05,             5.9171e-05,             5.9171e-05
                      6,                 1.1842,                0.33333,                      1,                 1.3727,             7.0765e-05,             7.0765e-05,             7.0765e-05
                      7,                 1.3087,                0.33333,                      1,                 1.3685,             8.1793e-05,             8.1793e-05,             8.1793e-05
                      8,                 1.2741,                0.33333,                      1,                 1.3626,             9.2256e-05,             9.2256e-05,             9.2256e-05
                      9,                 1.2081,                0.33333,                      1,                 1.3575,             0.00010215,             0.00010215,             0.00010215
                     10,                 1.1661,                0.33333,                      1,                 1.3486,             0.00011149,             0.00011149,             0.00011149
                     11,                 1.0889,                0.66667,                      1,                 1.3393,             0.00012025,             0.00012025,             0.00012025
                     12,                 1.0908,                0.66667,                      1,                 1.3282,             0.00012845,             0.00012845,             0.00012845
                     13,                 1.2797,                   0.75,                      1,                 1.3178,             0.00013609,             0.00013609,             0.00013609
                     14,                 1.0575,                   0.75,                      1,                  1.302,             0.00014316,             0.00014316,             0.00014316
                     15,                0.99569,                   0.75,                      1,                  1.288,             0.00014966,             0.00014966,             0.00014966
                     16,                 1.0362,                0.66667,                      1,                 1.2715,              0.0001556,              0.0001556,              0.0001556
                     17,                 1.1019,                0.66667,                      1,                 1.2589,             0.00016098,             0.00016098,             0.00016098
                     18,                0.93097,                0.66667,                      1,                 1.2438,             0.00016578,             0.00016578,             0.00016578
                     19,                0.92597,                0.66667,                      1,                 1.2306,             0.00017003,             0.00017003,             0.00017003
                     20,                  1.007,                   0.75,                      1,                 1.2168,              0.0001737,              0.0001737,              0.0001737
                     21,                0.89755,                   0.75,                      1,                 1.2026,             0.00017681,             0.00017681,             0.00017681
                     22,                0.87507,                   0.75,                      1,                 1.1907,             0.00017936,             0.00017936,             0.00017936
                     23,                0.84829,                   0.75,                      1,                 1.1775,             0.00018134,             0.00018134,             0.00018134
                     24,                 0.7233,                   0.75,                      1,                 1.1663,             0.00018276,             0.00018276,             0.00018276
                     25,                0.61705,                0.66667,                      1,                 1.1577,             0.00018361,             0.00018361,             0.00018361
                     26,                0.66805,                   0.75,                      1,                 1.1481,             0.00018389,             0.00018389,             0.00018389
                     27,                 0.6282,                0.83333,                      1,                 1.1361,             0.00018361,             0.00018361,             0.00018361
                     28,                0.72532,                0.83333,                      1,                 1.1361,             0.00018276,             0.00018276,             0.00018276
                     29,                0.61419,                0.83333,                      1,                 1.1302,             0.00018135,             0.00018135,             0.00018135
                     30,                0.60517,                   0.75,                      1,                 1.1186,             0.00017937,             0.00017937,             0.00017937
                     31,                0.62383,                   0.75,                      1,                 1.1186,             0.00017683,             0.00017683,             0.00017683
                     32,                0.60602,                   0.75,                      1,                   1.11,             0.00017372,             0.00017372,             0.00017372
                     33,                0.58545,                0.83333,                      1,                 1.1036,             0.00017005,             0.00017005,             0.00017005
                     34,                0.46858,                0.83333,                      1,                 1.1036,             0.00016581,             0.00016581,             0.00016581
                     35,                0.63311,                0.83333,                      1,                 1.1028,               0.000161,               0.000161,               0.000161
                     36,                0.55347,                   0.75,                      1,                  1.094,             0.00015563,             0.00015563,             0.00015563
                     37,                0.69484,                   0.75,                      1,                  1.094,             0.00014969,             0.00014969,             0.00014969
                     38,                0.51604,                   0.75,                      1,                 1.0885,             0.00014319,             0.00014319,             0.00014319
                     39,                0.55582,                   0.75,                      1,                 1.0842,             0.00013613,             0.00013613,             0.00013613
                     40,                 0.6824,                   0.75,                      1,                 1.0842,             0.00012849,             0.00012849,             0.00012849
                     41,                0.49544,                   0.75,                      1,                 1.0802,             0.00012029,             0.00012029,             0.00012029
                     42,                0.51538,                   0.75,                      1,                 1.0751,             0.00011153,             0.00011153,             0.00011153
                     43,                0.58665,                   0.75,                      1,                 1.0751,              0.0001022,              0.0001022,              0.0001022
                     44,                0.48475,                   0.75,                      1,                 1.0658,             9.2307e-05,             9.2307e-05,             9.2307e-05
                     45,                 0.6012,                   0.75,                      1,                 1.0658,             8.1847e-05,             8.1847e-05,             8.1847e-05
                     46,                0.49199,                0.66667,                      1,                 1.0632,             7.0822e-05,             7.0822e-05,             7.0822e-05
                     47,                0.59425,                0.66667,                      1,                 1.0632,             5.9231e-05,             5.9231e-05,             5.9231e-05
                     48,                0.69701,                   0.75,                      1,                 1.0672,             4.7074e-05,             4.7074e-05,             4.7074e-05
                     49,                0.44938,                   0.75,                      1,                 1.0672,             3.4352e-05,             3.4352e-05,             3.4352e-05
                     50,                0.58696,                   0.75,                      1,                 1.0634,             2.1064e-05,             2.1064e-05,             2.1064e-05
