                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.4535,                0.41667,                      1,                 1.3776,              1.428e-05,              1.428e-05,              1.428e-05
                      2,                 1.4039,                0.41667,                      1,                 1.3795,             3.4522e-05,             3.4522e-05,             3.4522e-05
                      3,                 1.3936,                0.41667,                      1,                 1.3805,              5.335e-05,              5.335e-05,              5.335e-05
                      4,                 1.3578,                0.33333,                      1,                 1.3813,             7.0765e-05,             7.0765e-05,             7.0765e-05
                      5,                 1.3097,                   0.25,                      1,                 1.3812,             8.6765e-05,             8.6765e-05,             8.6765e-05
                      6,                 1.2842,                   0.25,                      1,                 1.3806,             0.00010135,             0.00010135,             0.00010135
                      7,                 1.2779,                   0.25,                      1,                 1.3798,             0.00011453,             0.00011453,             0.00011453
                      8,                 1.2536,                0.33333,                      1,                 1.3759,             0.00012629,             0.00012629,             0.00012629
                      9,                 1.2272,                0.33333,                      1,                 1.3685,             0.00013663,             0.00013663,             0.00013663
                     10,                 1.1788,                0.33333,                      1,                 1.3622,             0.00014556,             0.00014556,             0.00014556
                     11,                 1.2052,                0.33333,                      1,                 1.3568,             0.00015308,             0.00015308,             0.00015308
                     12,                  1.122,                0.33333,                      1,                 1.3522,             0.00015919,             0.00015919,             0.00015919
                     13,                  1.096,                0.41667,                      1,                 1.3399,             0.00016388,             0.00016388,             0.00016388
                     14,                 1.0359,                0.41667,                      1,                 1.3344,             0.00016715,             0.00016715,             0.00016715
                     15,                0.94495,                    0.5,                      1,                  1.325,             0.00016902,             0.00016902,             0.00016902
                     16,                0.95297,                0.58333,                      1,                 1.3204,             0.00016947,             0.00016947,             0.00016947
                     17,                0.96051,                0.58333,                      1,                 1.3089,              0.0001685,              0.0001685,              0.0001685
                     18,                0.92895,                0.58333,                      1,                 1.3038,             0.00016613,             0.00016613,             0.00016613
                     19,                0.92753,                0.58333,                      1,                 1.2975,             0.00016234,             0.00016234,             0.00016234
                     20,                0.83767,                0.58333,                      1,                 1.2907,             0.00015713,             0.00015713,             0.00015713
                     21,                0.83024,                0.58333,                      1,                 1.2822,             0.00015051,             0.00015051,             0.00015051
                     22,                0.81366,                0.58333,                      1,                 1.2777,             0.00014248,             0.00014248,             0.00014248
                     23,                0.74115,                0.58333,                      1,                 1.2753,             0.00013303,             0.00013303,             0.00013303
                     24,                 0.8608,                0.58333,                      1,                 1.2673,             0.00012217,             0.00012217,             0.00012217
                     25,                0.72216,                0.58333,                      1,                  1.264,              0.0001099,              0.0001099,              0.0001099
                     26,                0.78415,                    0.5,                      1,                 1.2568,             9.6211e-05,             9.6211e-05,             9.6211e-05
                     27,                0.71193,                0.58333,                      1,                 1.2515,              8.111e-05,              8.111e-05,              8.111e-05
                     28,                0.70034,                0.58333,                      1,                 1.2412,             6.4596e-05,             6.4596e-05,             6.4596e-05
                     29,                0.69015,                0.58333,                      1,                 1.2412,             4.6667e-05,             4.6667e-05,             4.6667e-05
                     30,                0.68714,                0.58333,                      1,                 1.2448,             2.7325e-05,             2.7325e-05,             2.7325e-05
