                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.5965,                    0.2,                      1,                 1.6069,               7.14e-06,               7.14e-06,               7.14e-06
                      2,                 1.5963,                    0.4,                      1,                 1.6058,             2.0996e-05,             2.0996e-05,             2.0996e-05
                      3,                 1.6009,                    0.4,                      1,                 1.6021,             3.4286e-05,             3.4286e-05,             3.4286e-05
                      4,                 1.5357,                    0.4,                      1,                 1.5957,             4.7011e-05,             4.7011e-05,             4.7011e-05
                      5,                 1.5564,                    0.4,                      1,                 1.5873,             5.9171e-05,             5.9171e-05,             5.9171e-05
                      6,                 1.4493,                    0.4,                      1,                 1.5803,             7.0765e-05,             7.0765e-05,             7.0765e-05
                      7,                 1.4623,                    0.6,                      1,                 1.5738,             8.1793e-05,             8.1793e-05,             8.1793e-05
                      8,                  1.414,                    0.6,                      1,                 1.5663,             9.2256e-05,             9.2256e-05,             9.2256e-05
                      9,                 1.3338,                    0.6,                      1,                 1.5621,             0.00010215,             0.00010215,             0.00010215
                     10,                 1.3133,                    0.6,                      1,                 1.5563,             0.00011149,             0.00011149,             0.00011149
                     11,                 1.3353,                    0.6,                      1,                 1.5516,             0.00012025,             0.00012025,             0.00012025
                     12,                 1.2924,                    0.4,                      1,                  1.547,             0.00012845,             0.00012845,             0.00012845
                     13,                 1.2018,                    0.4,                      1,                 1.5404,             0.00013609,             0.00013609,             0.00013609
                     14,                 1.1178,                    0.4,                      1,                 1.5346,             0.00014316,             0.00014316,             0.00014316
                     15,                 1.2081,                    0.4,                      1,                 1.5269,             0.00014966,             0.00014966,             0.00014966
                     16,                 1.1065,                    0.4,                      1,                 1.5176,              0.0001556,              0.0001556,              0.0001556
                     17,                 1.0813,                    0.4,                      1,                 1.5093,             0.00016098,             0.00016098,             0.00016098
                     18,                 1.1809,                    0.4,                      1,                 1.4992,             0.00016578,             0.00016578,             0.00016578
                     19,                 1.0156,                    0.6,                      1,                 1.4884,             0.00017003,             0.00017003,             0.00017003
                     20,                0.95537,                    0.6,                      1,                 1.4762,              0.0001737,              0.0001737,              0.0001737
                     21,                 0.9629,                    0.8,                      1,                 1.4617,             0.00017681,             0.00017681,             0.00017681
                     22,                0.95323,                    0.6,                      1,                 1.4504,             0.00017936,             0.00017936,             0.00017936
                     23,                0.91385,                    0.6,                      1,                 1.4363,             0.00018134,             0.00018134,             0.00018134
                     24,                0.82168,                    0.6,                      1,                 1.4222,             0.00018276,             0.00018276,             0.00018276
                     25,                0.76507,                    0.6,                      1,                 1.4111,             0.00018361,             0.00018361,             0.00018361
                     26,                0.67486,                    0.6,                      1,                 1.3963,             0.00018389,             0.00018389,             0.00018389
                     27,                0.73599,                    0.6,                      1,                 1.3793,             0.00018361,             0.00018361,             0.00018361
                     28,                0.64995,                    0.6,                      1,                 1.3793,             0.00018276,             0.00018276,             0.00018276
                     29,                0.64457,                    0.6,                      1,                 1.3685,             0.00018135,             0.00018135,             0.00018135
                     30,                0.69741,                    0.6,                      1,                 1.3579,             0.00017937,             0.00017937,             0.00017937
                     31,                0.64601,                    0.6,                      1,                 1.3579,             0.00017683,             0.00017683,             0.00017683
                     32,                0.55002,                    0.6,                      1,                 1.3458,             0.00017372,             0.00017372,             0.00017372
                     33,                0.45018,                    0.6,                      1,                 1.3377,             0.00017005,             0.00017005,             0.00017005
                     34,                 0.5845,                    0.6,                      1,                 1.3377,             0.00016581,             0.00016581,             0.00016581
                     35,                0.49491,                    0.6,                      1,                 1.3269,               0.000161,               0.000161,               0.000161
                     36,                  0.639,                    0.6,                      1,                  1.319,             0.00015563,             0.00015563,             0.00015563
                     37,                0.39461,                    0.6,                      1,                  1.319,             0.00014969,             0.00014969,             0.00014969
                     38,                 0.3668,                    0.6,                      1,                 1.3093,             0.00014319,             0.00014319,             0.00014319
                     39,                0.47634,                    0.6,                      1,                 1.3025,             0.00013613,             0.00013613,             0.00013613
                     40,                0.45483,                    0.6,                      1,                 1.3025,             0.00012849,             0.00012849,             0.00012849
                     41,                0.48043,                    0.6,                      1,                 1.2957,             0.00012029,             0.00012029,             0.00012029
                     42,                0.44057,                    0.6,                      1,                 1.2958,             0.00011153,             0.00011153,             0.00011153
                     43,                0.42438,                    0.6,                      1,                 1.2958,              0.0001022,              0.0001022,              0.0001022
                     44,                0.34461,                    0.6,                      1,                 1.2928,             9.2307e-05,             9.2307e-05,             9.2307e-05
                     45,                 0.3002,                    0.6,                      1,                 1.2928,             8.1847e-05,             8.1847e-05,             8.1847e-05
                     46,                 0.2937,                    0.6,                      1,                 1.2892,             7.0822e-05,             7.0822e-05,             7.0822e-05
                     47,                0.27626,                    0.6,                      1,                 1.2892,             5.9231e-05,             5.9231e-05,             5.9231e-05
                     48,                0.37435,                    0.6,                      1,                 1.2904,             4.7074e-05,             4.7074e-05,             4.7074e-05
                     49,                0.28097,                    0.6,                      1,                 1.2904,             3.4352e-05,             3.4352e-05,             3.4352e-05
                     50,                0.38401,                    0.6,                      1,                 1.2891,             2.1064e-05,             2.1064e-05,             2.1064e-05
