                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.5819,                    0.2,                      1,                 1.6077,               7.14e-06,               7.14e-06,               7.14e-06
                      2,                 1.5803,                    0.2,                      1,                 1.6065,             2.0996e-05,             2.0996e-05,             2.0996e-05
                      3,                 1.5471,                    0.4,                      1,                 1.6025,             3.4286e-05,             3.4286e-05,             3.4286e-05
                      4,                 1.6022,                    0.4,                      1,                 1.5947,             4.7011e-05,             4.7011e-05,             4.7011e-05
                      5,                 1.5514,                    0.4,                      1,                 1.5852,             5.9171e-05,             5.9171e-05,             5.9171e-05
                      6,                 1.4312,                    0.4,                      1,                 1.5769,             7.0765e-05,             7.0765e-05,             7.0765e-05
                      7,                 1.4459,                    0.6,                      1,                 1.5685,             8.1793e-05,             8.1793e-05,             8.1793e-05
                      8,                 1.4076,                    0.6,                      1,                 1.5592,             9.2256e-05,             9.2256e-05,             9.2256e-05
                      9,                 1.3619,                    0.6,                      1,                 1.5538,             0.00010215,             0.00010215,             0.00010215
                     10,                  1.294,                    0.6,                      1,                 1.5474,             0.00011149,             0.00011149,             0.00011149
                     11,                 1.3069,                    0.6,                      1,                 1.5412,             0.00012025,             0.00012025,             0.00012025
                     12,                 1.1859,                    0.6,                      1,                 1.5326,             0.00012845,             0.00012845,             0.00012845
                     13,                 1.2335,                    0.4,                      1,                  1.523,             0.00013609,             0.00013609,             0.00013609
                     14,                 1.1545,                    0.4,                      1,                 1.5137,             0.00014316,             0.00014316,             0.00014316
                     15,                 1.1794,                    0.4,                      1,                 1.5038,             0.00014966,             0.00014966,             0.00014966
                     16,                 1.1189,                    0.4,                      1,                 1.4926,              0.0001556,              0.0001556,              0.0001556
                     17,                 1.0621,                    0.4,                      1,                 1.4829,             0.00016098,             0.00016098,             0.00016098
                     18,                 1.1441,                    0.4,                      1,                 1.4731,             0.00016578,             0.00016578,             0.00016578
                     19,                 1.0172,                    0.6,                      1,                 1.4622,             0.00017003,             0.00017003,             0.00017003
                     20,                0.93697,                    0.6,                      1,                 1.4507,              0.0001737,              0.0001737,              0.0001737
                     21,                 0.9631,                    0.8,                      1,                 1.4358,             0.00017681,             0.00017681,             0.00017681
                     22,                0.93727,                    0.8,                      1,                 1.4239,             0.00017936,             0.00017936,             0.00017936
                     23,                0.86623,                    0.8,                      1,                 1.4055,             0.00018134,             0.00018134,             0.00018134
                     24,                0.76062,                    0.8,                      1,                 1.3883,             0.00018276,             0.00018276,             0.00018276
                     25,                0.73842,                    0.6,                      1,                 1.3752,             0.00018361,             0.00018361,             0.00018361
                     26,                0.63294,                    0.8,                      1,                 1.3569,             0.00018389,             0.00018389,             0.00018389
                     27,                0.72621,                    0.8,                      1,                 1.3379,             0.00018361,             0.00018361,             0.00018361
                     28,                 0.6295,                    0.8,                      1,                 1.3379,             0.00018276,             0.00018276,             0.00018276
                     29,                  0.576,                    0.8,                      1,                 1.3234,             0.00018135,             0.00018135,             0.00018135
                     30,                0.66287,                    0.6,                      1,                 1.3119,             0.00017937,             0.00017937,             0.00017937
                     31,                0.47072,                    0.6,                      1,                 1.3119,             0.00017683,             0.00017683,             0.00017683
                     32,                0.48293,                    0.6,                      1,                 1.3036,             0.00017372,             0.00017372,             0.00017372
                     33,                0.58718,                    0.6,                      1,                 1.2918,             0.00017005,             0.00017005,             0.00017005
                     34,                0.41074,                    0.6,                      1,                 1.2918,             0.00016581,             0.00016581,             0.00016581
                     35,                0.42132,                    0.6,                      1,                 1.2868,               0.000161,               0.000161,               0.000161
                     36,                0.51849,                    0.6,                      1,                 1.2776,             0.00015563,             0.00015563,             0.00015563
                     37,                0.34756,                    0.6,                      1,                 1.2776,             0.00014969,             0.00014969,             0.00014969
                     38,                0.32768,                    0.6,                      1,                 1.2708,             0.00014319,             0.00014319,             0.00014319
                     39,                0.47525,                    0.6,                      1,                 1.2653,             0.00013613,             0.00013613,             0.00013613
                     40,                0.42691,                    0.6,                      1,                 1.2653,             0.00012849,             0.00012849,             0.00012849
                     41,                0.37374,                    0.6,                      1,                 1.2616,             0.00012029,             0.00012029,             0.00012029
                     42,                0.38553,                    0.6,                      1,                  1.264,             0.00011153,             0.00011153,             0.00011153
                     43,                 0.3619,                    0.6,                      1,                  1.264,              0.0001022,              0.0001022,              0.0001022
                     44,                0.36928,                    0.6,                      1,                 1.2609,             9.2307e-05,             9.2307e-05,             9.2307e-05
                     45,                0.26165,                    0.6,                      1,                 1.2609,             8.1847e-05,             8.1847e-05,             8.1847e-05
                     46,                0.37633,                    0.6,                      1,                  1.261,             7.0822e-05,             7.0822e-05,             7.0822e-05
                     47,                0.36299,                    0.6,                      1,                  1.261,             5.9231e-05,             5.9231e-05,             5.9231e-05
                     48,                0.33304,                    0.6,                      1,                 1.2627,             4.7074e-05,             4.7074e-05,             4.7074e-05
                     49,                0.26978,                    0.6,                      1,                 1.2627,             3.4352e-05,             3.4352e-05,             3.4352e-05
                     50,                0.33668,                    0.6,                      1,                 1.2646,             2.1064e-05,             2.1064e-05,             2.1064e-05
