                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.4535,                0.41667,                      1,                 1.3776,              1.428e-05,              1.428e-05,              1.428e-05
                      2,                 1.4039,                0.41667,                      1,                 1.3795,             3.4816e-05,             3.4816e-05,             3.4816e-05
                      3,                 1.3934,                0.41667,                      1,                 1.3804,             5.4293e-05,             5.4293e-05,             5.4293e-05
                      4,                 1.3571,                0.33333,                      1,                 1.3811,             7.2708e-05,             7.2708e-05,             7.2708e-05
                      5,                 1.3079,                   0.25,                      1,                 1.3807,             9.0064e-05,             9.0064e-05,             9.0064e-05
                      6,                 1.2806,                   0.25,                      1,                   1.38,             0.00010636,             0.00010636,             0.00010636
                      7,                 1.2734,                   0.25,                      1,                 1.3789,             0.00012159,             0.00012159,             0.00012159
                      8,                 1.2475,                0.33333,                      1,                 1.3747,             0.00013577,             0.00013577,             0.00013577
                      9,                 1.2197,                0.33333,                      1,                 1.3667,             0.00014888,             0.00014888,             0.00014888
                     10,                 1.1672,                0.33333,                      1,                 1.3599,             0.00016094,             0.00016094,             0.00016094
                     11,                 1.1921,                0.33333,                      1,                 1.3535,             0.00017193,             0.00017193,             0.00017193
                     12,                 1.1042,                0.33333,                      1,                 1.3481,             0.00018186,             0.00018186,             0.00018186
                     13,                 1.0746,                    0.5,                      1,                 1.3341,             0.00019074,             0.00019074,             0.00019074
                     14,                 1.0097,                0.58333,                      1,                 1.3277,             0.00019855,             0.00019855,             0.00019855
                     15,                0.91068,                0.58333,                      1,                 1.3164,              0.0002053,              0.0002053,              0.0002053
                     16,                0.90901,                0.58333,                      1,                 1.3106,               0.000211,               0.000211,               0.000211
                     17,                0.92007,                    0.5,                      1,                 1.2969,             0.00021563,             0.00021563,             0.00021563
                     18,                0.88517,                    0.5,                      1,                   1.29,              0.0002192,              0.0002192,              0.0002192
                     19,                0.87928,                    0.5,                      1,                 1.2815,             0.00022171,             0.00022171,             0.00022171
                     20,                0.77784,                0.58333,                      1,                 1.2725,             0.00022316,             0.00022316,             0.00022316
                     21,                0.75608,                0.58333,                      1,                 1.2605,             0.00022355,             0.00022355,             0.00022355
                     22,                0.80011,                0.58333,                      1,                  1.255,             0.00022288,             0.00022288,             0.00022288
                     23,                0.75821,                0.66667,                      1,                 1.2411,             0.00022115,             0.00022115,             0.00022115
                     24,                0.68478,                0.66667,                      1,                 1.2314,             0.00021836,             0.00021836,             0.00021836
                     25,                0.61937,                0.58333,                      1,                 1.2207,             0.00021451,             0.00021451,             0.00021451
                     26,                0.68221,                0.66667,                      1,                 1.2132,              0.0002096,              0.0002096,              0.0002096
                     27,                0.55482,                0.66667,                      1,                 1.2087,             0.00020363,             0.00020363,             0.00020363
                     28,                0.59494,                0.58333,                      1,                 1.2042,              0.0001966,              0.0001966,              0.0001966
                     29,                0.49163,                0.58333,                      1,                 1.2042,             0.00018851,             0.00018851,             0.00018851
                     30,                0.52021,                0.58333,                      1,                 1.2014,             0.00017936,             0.00017936,             0.00017936
                     31,                0.63712,                0.66667,                      1,                 1.2003,             0.00016915,             0.00016915,             0.00016915
                     32,                 0.6119,                0.66667,                      1,                 1.1878,             0.00015787,             0.00015787,             0.00015787
                     33,                0.39567,                0.66667,                      1,                 1.1878,             0.00014554,             0.00014554,             0.00014554
                     34,                0.52874,                0.66667,                      1,                 1.1903,             0.00013084,             0.00013084,             0.00013084
                     35,                 0.4319,                0.66667,                      1,                 1.1851,             0.00011317,             0.00011317,             0.00011317
                     36,                 0.5044,                0.66667,                      1,                 1.1789,             9.5498e-05,             9.5498e-05,             9.5498e-05
                     37,                0.45767,                0.66667,                      1,                 1.1789,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     38,                0.47614,                0.66667,                      1,                 1.1736,             6.0154e-05,             6.0154e-05,             6.0154e-05
                     39,                0.32368,                0.66667,                      1,                 1.1793,             4.2483e-05,             4.2483e-05,             4.2483e-05
                     40,                0.45785,                0.66667,                      1,                 1.1849,             2.4812e-05,             2.4812e-05,             2.4812e-05
