                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.4722,                0.16667,                      1,                 1.3916,              1.428e-05,              1.428e-05,              1.428e-05
                      2,                 1.4127,                0.16667,                      1,                 1.3892,             3.4522e-05,             3.4522e-05,             3.4522e-05
                      3,                 1.3842,                0.16667,                      1,                 1.3864,              5.335e-05,              5.335e-05,              5.335e-05
                      4,                 1.3545,                0.33333,                      1,                 1.3819,             7.0765e-05,             7.0765e-05,             7.0765e-05
                      5,                 1.3452,                0.33333,                      1,                  1.377,             8.6765e-05,             8.6765e-05,             8.6765e-05
                      6,                 1.2766,                0.33333,                      1,                 1.3729,             0.00010135,             0.00010135,             0.00010135
                      7,                 1.2729,                0.41667,                      1,                 1.3692,             0.00011453,             0.00011453,             0.00011453
                      8,                 1.2412,                0.41667,                      1,                 1.3665,             0.00012629,             0.00012629,             0.00012629
                      9,                 1.2308,                0.33333,                      1,                  1.362,             0.00013663,             0.00013663,             0.00013663
                     10,                 1.1719,                0.33333,                      1,                 1.3595,             0.00014556,             0.00014556,             0.00014556
                     11,                 1.2018,                0.33333,                      1,                 1.3557,             0.00015308,             0.00015308,             0.00015308
                     12,                  1.106,                0.33333,                      1,                  1.353,             0.00015919,             0.00015919,             0.00015919
                     13,                 1.0983,                0.41667,                      1,                 1.3459,             0.00016388,             0.00016388,             0.00016388
                     14,                 1.0669,                0.41667,                      1,                 1.3422,             0.00016715,             0.00016715,             0.00016715
                     15,                 1.0348,                0.41667,                      1,                 1.3336,             0.00016902,             0.00016902,             0.00016902
                     16,                0.93898,                0.41667,                      1,                 1.3295,             0.00016947,             0.00016947,             0.00016947
                     17,                0.93469,                0.41667,                      1,                 1.3223,              0.0001685,              0.0001685,              0.0001685
                     18,                0.97215,                0.41667,                      1,                 1.3184,             0.00016613,             0.00016613,             0.00016613
                     19,                 0.9357,                0.41667,                      1,                 1.3127,             0.00016234,             0.00016234,             0.00016234
                     20,                  0.826,                0.41667,                      1,                  1.309,             0.00015713,             0.00015713,             0.00015713
                     21,                0.87134,                0.41667,                      1,                 1.3034,             0.00015051,             0.00015051,             0.00015051
                     22,                0.85128,                0.41667,                      1,                 1.2971,             0.00014248,             0.00014248,             0.00014248
                     23,                0.77408,                0.41667,                      1,                  1.292,             0.00013303,             0.00013303,             0.00013303
                     24,                0.80733,                    0.5,                      1,                 1.2864,             0.00012217,             0.00012217,             0.00012217
                     25,                 0.7011,                    0.5,                      1,                 1.2825,              0.0001099,              0.0001099,              0.0001099
                     26,                0.67827,                    0.5,                      1,                 1.2763,             9.6211e-05,             9.6211e-05,             9.6211e-05
                     27,                0.67537,                    0.5,                      1,                 1.2727,              8.111e-05,              8.111e-05,              8.111e-05
                     28,                0.71508,                    0.5,                      1,                 1.2699,             6.4596e-05,             6.4596e-05,             6.4596e-05
                     29,                0.70386,                    0.5,                      1,                 1.2699,             4.6667e-05,             4.6667e-05,             4.6667e-05
                     30,                0.75862,                    0.5,                      1,                 1.2709,             2.7325e-05,             2.7325e-05,             2.7325e-05
