                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.689,                      0,                      1,                 1.6283,               7.14e-06,               7.14e-06,               7.14e-06
                      2,                 1.6941,                      0,                      1,                  1.628,             2.0996e-05,             2.0996e-05,             2.0996e-05
                      3,                 1.7321,                    0.2,                      1,                  1.625,             3.4286e-05,             3.4286e-05,             3.4286e-05
                      4,                 1.6964,                    0.2,                      1,                 1.6171,             4.7011e-05,             4.7011e-05,             4.7011e-05
                      5,                 1.6752,                    0.4,                      1,                 1.6103,             5.9171e-05,             5.9171e-05,             5.9171e-05
                      6,                 1.5405,                    0.2,                      1,                 1.6038,             7.0765e-05,             7.0765e-05,             7.0765e-05
                      7,                 1.4927,                    0.2,                      1,                 1.5999,             8.1793e-05,             8.1793e-05,             8.1793e-05
                      8,                  1.474,                    0.2,                      1,                 1.5884,             9.2256e-05,             9.2256e-05,             9.2256e-05
                      9,                 1.4188,                    0.2,                      1,                  1.584,             0.00010215,             0.00010215,             0.00010215
                     10,                 1.4031,                    0.2,                      1,                 1.5788,             0.00011149,             0.00011149,             0.00011149
                     11,                 1.3329,                    0.2,                      1,                 1.5695,             0.00012025,             0.00012025,             0.00012025
                     12,                 1.2732,                    0.4,                      1,                 1.5584,             0.00012845,             0.00012845,             0.00012845
                     13,                 1.2096,                    0.4,                      1,                 1.5499,             0.00013609,             0.00013609,             0.00013609
                     14,                 1.1404,                    0.6,                      1,                 1.5373,             0.00014316,             0.00014316,             0.00014316
                     15,                 1.2049,                    0.6,                      1,                 1.5256,             0.00014966,             0.00014966,             0.00014966
                     16,                 1.0794,                    0.6,                      1,                  1.512,              0.0001556,              0.0001556,              0.0001556
                     17,                 1.0728,                    0.4,                      1,                 1.4974,             0.00016098,             0.00016098,             0.00016098
                     18,                 1.0086,                    0.4,                      1,                 1.4847,             0.00016578,             0.00016578,             0.00016578
                     19,                0.88537,                    0.6,                      1,                 1.4685,             0.00017003,             0.00017003,             0.00017003
                     20,                0.90297,                    0.6,                      1,                 1.4509,              0.0001737,              0.0001737,              0.0001737
                     21,                0.79057,                    0.8,                      1,                 1.4325,             0.00017681,             0.00017681,             0.00017681
                     22,                0.90317,                    0.8,                      1,                 1.4164,             0.00017936,             0.00017936,             0.00017936
                     23,                0.84614,                    0.8,                      1,                 1.4005,             0.00018134,             0.00018134,             0.00018134
                     24,                0.72342,                    0.8,                      1,                 1.3843,             0.00018276,             0.00018276,             0.00018276
                     25,                0.74417,                    0.8,                      1,                 1.3683,             0.00018361,             0.00018361,             0.00018361
                     26,                0.67918,                    0.8,                      1,                 1.3526,             0.00018389,             0.00018389,             0.00018389
                     27,                0.64641,                    0.8,                      1,                 1.3388,             0.00018361,             0.00018361,             0.00018361
                     28,                0.63355,                    0.8,                      1,                 1.3388,             0.00018276,             0.00018276,             0.00018276
                     29,                0.54756,                    0.8,                      1,                  1.325,             0.00018135,             0.00018135,             0.00018135
                     30,                0.58455,                    0.8,                      1,                 1.3141,             0.00017937,             0.00017937,             0.00017937
                     31,                0.57289,                    0.8,                      1,                 1.3141,             0.00017683,             0.00017683,             0.00017683
                     32,                0.58176,                    0.8,                      1,                 1.3033,             0.00017372,             0.00017372,             0.00017372
                     33,                0.49401,                    0.8,                      1,                 1.2924,             0.00017005,             0.00017005,             0.00017005
                     34,                0.52528,                    0.8,                      1,                 1.2924,             0.00016581,             0.00016581,             0.00016581
                     35,                0.39316,                    0.8,                      1,                 1.2867,               0.000161,               0.000161,               0.000161
                     36,                 0.5727,                    0.8,                      1,                 1.2835,             0.00015563,             0.00015563,             0.00015563
                     37,                0.45493,                    0.8,                      1,                 1.2835,             0.00014969,             0.00014969,             0.00014969
                     38,                0.39969,                    0.8,                      1,                 1.2761,             0.00014319,             0.00014319,             0.00014319
                     39,                0.42155,                    0.8,                      1,                 1.2695,             0.00013613,             0.00013613,             0.00013613
                     40,                0.43325,                    0.8,                      1,                 1.2695,             0.00012849,             0.00012849,             0.00012849
                     41,                 0.4732,                    0.8,                      1,                 1.2612,             0.00012029,             0.00012029,             0.00012029
                     42,                0.43091,                    0.8,                      1,                 1.2595,             0.00011153,             0.00011153,             0.00011153
                     43,                0.43438,                    0.8,                      1,                 1.2595,              0.0001022,              0.0001022,              0.0001022
                     44,                0.30991,                    0.8,                      1,                 1.2574,             9.2307e-05,             9.2307e-05,             9.2307e-05
                     45,                0.41096,                    0.8,                      1,                 1.2574,             8.1847e-05,             8.1847e-05,             8.1847e-05
                     46,                0.28139,                    0.8,                      1,                 1.2554,             7.0822e-05,             7.0822e-05,             7.0822e-05
                     47,                0.31265,                    0.8,                      1,                 1.2554,             5.9231e-05,             5.9231e-05,             5.9231e-05
                     48,                0.29608,                    0.8,                      1,                 1.2557,             4.7074e-05,             4.7074e-05,             4.7074e-05
                     49,                0.28771,                    0.8,                      1,                 1.2557,             3.4352e-05,             3.4352e-05,             3.4352e-05
                     50,                0.35502,                    0.8,                      1,                 1.2589,             2.1064e-05,             2.1064e-05,             2.1064e-05
