                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3945,                      0,                      1,                 1.3913,              1.428e-05,              1.428e-05,              1.428e-05
                      2,                 1.3697,                0.08333,                      1,                 1.3876,             3.4816e-05,             3.4816e-05,             3.4816e-05
                      3,                 1.3545,                   0.25,                      1,                 1.3826,             5.4293e-05,             5.4293e-05,             5.4293e-05
                      4,                 1.3138,                   0.25,                      1,                 1.3752,             7.2708e-05,             7.2708e-05,             7.2708e-05
                      5,                 1.2807,                    0.5,                      1,                 1.3653,             9.0064e-05,             9.0064e-05,             9.0064e-05
                      6,                 1.2532,                0.58333,                      1,                 1.3581,             0.00010636,             0.00010636,             0.00010636
                      7,                 1.2673,                0.58333,                      1,                 1.3478,             0.00012159,             0.00012159,             0.00012159
                      8,                 1.1935,                0.58333,                      1,                  1.343,             0.00013577,             0.00013577,             0.00013577
                      9,                 1.1485,                    0.5,                      1,                 1.3355,             0.00014888,             0.00014888,             0.00014888
                     10,                 1.1296,                0.41667,                      1,                 1.3301,             0.00016094,             0.00016094,             0.00016094
                     11,                 1.1197,                0.33333,                      1,                  1.324,             0.00017193,             0.00017193,             0.00017193
                     12,                 1.0967,                0.33333,                      1,                  1.321,             0.00018186,             0.00018186,             0.00018186
                     13,                 0.9698,                0.33333,                      1,                 1.3166,             0.00019074,             0.00019074,             0.00019074
                     14,                 1.0154,                0.33333,                      1,                  1.314,             0.00019855,             0.00019855,             0.00019855
                     15,                0.93289,                0.33333,                      1,                 1.3094,              0.0002053,              0.0002053,              0.0002053
                     16,                0.84982,                0.33333,                      1,                 1.3088,               0.000211,               0.000211,               0.000211
                     17,                0.87711,                0.33333,                      1,                 1.2999,             0.00021563,             0.00021563,             0.00021563
                     18,                0.82121,                0.41667,                      1,                 1.2928,              0.0002192,              0.0002192,              0.0002192
                     19,                 0.8226,                0.41667,                      1,                 1.2894,             0.00022171,             0.00022171,             0.00022171
                     20,                0.70628,                0.41667,                      1,                 1.2837,             0.00022316,             0.00022316,             0.00022316
                     21,                0.70183,                0.41667,                      1,                 1.2761,             0.00022355,             0.00022355,             0.00022355
                     22,                0.69781,                0.41667,                      1,                 1.2653,             0.00022288,             0.00022288,             0.00022288
                     23,                0.64584,                0.41667,                      1,                 1.2565,             0.00022115,             0.00022115,             0.00022115
                     24,                0.60097,                0.41667,                      1,                 1.2554,             0.00021836,             0.00021836,             0.00021836
                     25,                0.57466,                0.41667,                      1,                 1.2565,             0.00021451,             0.00021451,             0.00021451
                     26,                 0.6869,                0.41667,                      1,                 1.2501,              0.0002096,              0.0002096,              0.0002096
                     27,                0.68354,                    0.5,                      1,                 1.2322,             0.00020363,             0.00020363,             0.00020363
                     28,                0.56275,                    0.5,                      1,                 1.2335,              0.0001966,              0.0001966,              0.0001966
                     29,                0.52507,                    0.5,                      1,                 1.2335,             0.00018851,             0.00018851,             0.00018851
                     30,                 0.5835,                    0.5,                      1,                 1.2384,             0.00017936,             0.00017936,             0.00017936
                     31,                0.47888,                    0.5,                      1,                 1.2458,             0.00016915,             0.00016915,             0.00016915
                     32,                0.45213,                    0.5,                      1,                 1.2344,             0.00015787,             0.00015787,             0.00015787
                     33,                0.43089,                    0.5,                      1,                 1.2344,             0.00014554,             0.00014554,             0.00014554
                     34,                0.43562,                    0.5,                      1,                  1.233,             0.00013084,             0.00013084,             0.00013084
                     35,                0.36767,                    0.5,                      1,                 1.2391,             0.00011317,             0.00011317,             0.00011317
                     36,                0.40205,                    0.5,                      1,                 1.2319,             9.5498e-05,             9.5498e-05,             9.5498e-05
                     37,                0.38692,                    0.5,                      1,                 1.2319,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     38,                 0.3342,                    0.5,                      1,                 1.2588,             6.0154e-05,             6.0154e-05,             6.0154e-05
                     39,                0.35452,                    0.5,                      1,                 1.2336,             4.2483e-05,             4.2483e-05,             4.2483e-05
                     40,                0.42233,                    0.5,                      1,                  1.212,             2.4812e-05,             2.4812e-05,             2.4812e-05
