                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.685,                0.13333,                      1,                 1.6113,              2.142e-05,              2.142e-05,              2.142e-05
                      2,                 1.6516,                    0.2,                      1,                 1.6091,             4.8743e-05,             4.8743e-05,             4.8743e-05
                      3,                   1.61,                0.13333,                      1,                 1.6055,             7.4652e-05,             7.4652e-05,             7.4652e-05
                      4,                 1.5586,                0.26667,                      1,                 1.6004,             9.9148e-05,             9.9148e-05,             9.9148e-05
                      5,                 1.4999,                0.33333,                      1,                 1.5973,             0.00012223,             0.00012223,             0.00012223
                      6,                 1.5495,                    0.4,                      1,                 1.5936,              0.0001439,              0.0001439,              0.0001439
                      7,                 1.4723,                0.53333,                      1,                 1.5895,             0.00016415,             0.00016415,             0.00016415
                      8,                 1.4572,                0.46667,                      1,                 1.5856,             0.00018299,             0.00018299,             0.00018299
                      9,                 1.4263,                0.46667,                      1,                  1.581,             0.00020042,             0.00020042,             0.00020042
                     10,                 1.4444,                0.53333,                      1,                  1.574,             0.00021643,             0.00021643,             0.00021643
                     11,                 1.3633,                0.53333,                      1,                 1.5644,             0.00023103,             0.00023103,             0.00023103
                     12,                 1.3844,                0.53333,                      1,                 1.5537,             0.00024422,             0.00024422,             0.00024422
                     13,                 1.2667,                0.53333,                      1,                 1.5394,             0.00025599,             0.00025599,             0.00025599
                     14,                 1.2099,                0.53333,                      1,                 1.5304,             0.00026635,             0.00026635,             0.00026635
                     15,                 1.1863,                0.53333,                      1,                 1.5164,             0.00027529,             0.00027529,             0.00027529
                     16,                 1.2725,                0.53333,                      1,                  1.506,             0.00028282,             0.00028282,             0.00028282
                     17,                 1.1348,                0.53333,                      1,                 1.4943,             0.00028894,             0.00028894,             0.00028894
                     18,                 1.1826,                0.46667,                      1,                 1.4767,             0.00029364,             0.00029364,             0.00029364
                     19,                 1.1253,                0.46667,                      1,                  1.465,             0.00029693,             0.00029693,             0.00029693
                     20,                 1.1327,                0.53333,                      1,                 1.4526,             0.00029881,             0.00029881,             0.00029881
                     21,                  1.085,                0.53333,                      1,                  1.433,             0.00029927,             0.00029927,             0.00029927
                     22,                 1.0402,                0.66667,                      1,                 1.4211,             0.00029832,             0.00029832,             0.00029832
                     23,                 0.8866,                0.66667,                      1,                 1.4151,             0.00029596,             0.00029596,             0.00029596
                     24,                0.98036,                0.66667,                      1,                 1.4072,             0.00029218,             0.00029218,             0.00029218
                     25,                0.81718,                0.66667,                      1,                  1.408,             0.00028699,             0.00028699,             0.00028699
                     26,                 1.0939,                0.66667,                      1,                 1.4056,             0.00027221,             0.00027221,             0.00027221
                     27,                0.84829,                0.66667,                      1,                 1.3976,             0.00025454,             0.00025454,             0.00025454
                     28,                 1.0294,                0.66667,                      1,                 1.3921,             0.00023687,             0.00023687,             0.00023687
                     29,                0.84497,                0.73333,                      1,                 1.3869,              0.0002192,              0.0002192,              0.0002192
                     30,                 1.0315,                0.66667,                      1,                 1.3821,             0.00020153,             0.00020153,             0.00020153
                     31,                0.72409,                0.66667,                      1,                 1.3757,             0.00018385,             0.00018385,             0.00018385
                     32,                0.87095,                0.66667,                      1,                 1.3757,             0.00016618,             0.00016618,             0.00016618
                     33,                0.78492,                0.66667,                      1,                 1.3794,             0.00014851,             0.00014851,             0.00014851
                     34,                 0.6794,                0.66667,                      1,                 1.3769,             0.00013084,             0.00013084,             0.00013084
                     35,                0.58999,                0.66667,                      1,                   1.38,             0.00011317,             0.00011317,             0.00011317
                     36,                 0.6174,                    0.6,                      1,                 1.3845,             9.5498e-05,             9.5498e-05,             9.5498e-05
                     37,                0.76868,                    0.6,                      1,                 1.3785,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     38,                0.76197,                0.66667,                      1,                 1.3775,             6.0154e-05,             6.0154e-05,             6.0154e-05
                     39,                 0.6976,                    0.6,                      1,                 1.3777,             4.2483e-05,             4.2483e-05,             4.2483e-05
                     40,                0.59226,                0.66667,                      1,                 1.3757,             2.4812e-05,             2.4812e-05,             2.4812e-05
